file_name,cells_filled,sum_fitness,best_fitness,best_fitness_commands
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_10_latest.pkl,2500,-139897.4146206483,30.982760122787425,1/2/0/1/1/1/1/2/1/2/1/1/2/0/2/3/2/2/1/0/1/2/0/3/3/3/0/1/1/3/2/2/1/2/2/3/3/0/1/1/0/3/0/3/1/2/1/3/0/2/0/3/2/1/0/2/1/3/3/1/1/3/0/1/1/1/2/3/0/0/3/2/0/2/2/0/0/3/0/2/0/0/0/2/2/2/1/3/1/0/2/3/1/3/2/3/3/3/3/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_11_latest.pkl,2500,-139584.50503856476,43.63728389912066,1/1/0/1/2/1/1/2/2/1/0/1/2/1/2/0/2/3/0/2/1/3/0/0/1/0/0/1/1/3/2/1/2/1/2/2/2/0/3/3/1/1/0/1/0/1/2/2/1/1/3/3/1/0/0/3/3/3/1/1/1/1/0/1/2/3/2/3/0/2/1/1/2/1/3/2/0/3/3/0/1/0/3/3/1/0/1/0/2/1/1/3/0/2/1/0/1/1/3/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_12_latest.pkl,2500,-136946.90482960801,40.85054210297881,2/2/1/3/1/2/1/2/2/2/2/2/2/2/2/2/1/0/2/1/3/2/3/0/0/1/2/1/0/1/2/1/2/3/0/2/2/2/2/2/2/1/0/1/2/2/2/0/1/1/3/1/2/1/2/2/3/3/3/2/1/1/0/1/0/3/2/2/0/3/2/2/0/0/1/2/1/3/2/3/1/1/0/0/1/2/1/3/2/2/2/1/1/1/3/1/3/0/1/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_13_latest.pkl,2500,-137365.0162352203,52.992216972605036,1/1/1/1/1/2/0/0/2/1/1/1/2/1/1/1/3/0/0/3/3/3/0/3/3/0/1/3/3/2/0/3/0/2/2/1/0/2/1/3/1/3/2/0/3/1/3/0/3/1/1/2/3/0/0/1/3/0/0/1/1/0/2/3/2/1/0/1/0/0/0/2/0/3/1/2/2/3/1/2/0/0/3/2/2/2/3/0/3/3/1/1/1/1/1/1/2/0/0/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_14_latest.pkl,2500,-138821.3360945339,53.62023930134899,1/1/2/1/0/1/0/0/1/1/2/1/1/2/0/2/1/1/3/1/3/3/1/0/1/0/3/0/3/2/2/0/3/0/0/0/2/2/0/2/3/1/2/0/2/0/1/0/2/3/3/0/0/2/2/2/1/2/0/1/0/0/0/0/3/3/2/2/1/1/0/0/2/0/2/1/1/3/2/3/1/3/1/2/1/0/2/0/2/0/3/1/2/0/3/0/2/3/1/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_15_latest.pkl,2500,-137391.70468358765,70.9539302028355,1/1/1/2/1/2/2/0/1/2/2/2/2/2/0/2/3/2/1/2/1/1/1/2/3/0/1/3/0/0/0/3/0/3/3/0/3/2/0/0/2/1/3/2/0/1/1/2/1/0/2/3/1/3/2/1/0/2/2/3/2/1/0/1/3/2/2/2/0/0/2/0/0/1/2/0/3/1/0/3/0/2/3/0/0/1/0/2/3/1/3/0/2/3/3/3/0/2/1/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_16_latest.pkl,2500,-138628.88044851384,38.70077662733789,3/0/2/1/1/1/2/2/1/1/1/2/2/1/0/1/0/2/2/3/2/2/2/2/2/2/1/0/2/2/3/0/2/0/3/3/1/0/2/1/0/0/3/3/1/1/2/1/0/1/1/1/0/3/2/3/0/1/0/0/0/0/2/3/2/0/2/0/2/1/3/3/3/3/1/0/2/3/2/1/0/3/2/1/1/3/2/0/2/3/2/2/1/3/3/1/3/3/3/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_17_latest.pkl,2500,-137933.46046011767,43.37204647503114,2/1/2/2/2/0/2/1/2/1/1/2/0/1/3/0/3/1/1/2/0/0/3/2/1/3/2/2/2/2/1/2/0/0/0/3/3/0/0/0/1/2/1/2/3/0/1/0/3/2/1/0/0/0/3/2/0/2/2/2/2/0/1/2/2/2/2/2/0/2/0/3/2/2/2/0/3/2/3/1/2/2/3/2/2/1/3/0/0/2/3/3/0/1/2/3/3/1/3/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_18_latest.pkl,2500,-139211.13059998045,68.57134937594199,0/1/1/1/0/1/2/1/1/3/2/2/2/2/2/2/2/2/2/3/0/1/2/0/3/1/0/0/3/2/3/0/2/2/2/1/1/3/0/1/0/1/2/3/1/3/2/2/3/3/2/0/2/1/1/3/1/2/0/0/2/3/3/1/0/3/0/1/2/0/1/0/1/2/1/2/1/3/3/2/3/0/2/1/1/3/1/3/3/1/2/2/1/1/1/3/0/3/0/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment07_19_latest.pkl,2500,-138895.5216692127,99.55643635149278,1/1/1/1/1/1/2/3/2/2/0/2/2/2/2/0/3/2/0/1/0/3/0/3/1/2/3/3/3/0/2/0/2/3/3/0/3/1/0/2/2/0/2/2/1/0/0/1/3/2/3/0/1/3/0/0/0/0/2/1/0/2/0/2/3/1/3/1/0/2/1/3/3/3/0/2/3/1/0/0/3/0/0/0/1/1/1/3/3/1/1/3/3/3/1/1/0/2/3/3
