file_name,cells_filled,sum_fitness,best_fitness,best_fitness_commands
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_10_latest.pkl,39,-1194.2155240403326,51.19692768620078,1/1/1/1/0/1/2/2/1/0/2/1/2/1/3/1/1/2/3/3/3/1/0/1/3/0/2/1/0/1/1/2/2/3/3/0/0/3/2/1/1/3/0/3/1/1/0/1/1/3/0/1/2/3/1/1/2/0/0/1/1/0/2/3/2/2/3/0/1/2/1/3/3/0/3/0/0/1/2/1/3/3/0/3/3/0/0/1/1/3/3/0/0/3/0/0/1/1/2/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_11_latest.pkl,35,-679.1096388758629,42.10238773157428,1/2/1/1/1/1/3/1/1/1/0/1/1/2/1/0/0/1/3/0/0/3/0/0/1/0/2/1/3/2/2/3/0/3/1/0/3/2/3/3/2/1/1/0/2/3/2/2/3/0/1/1/0/3/2/0/0/0/0/2/3/0/2/2/0/1/2/1/3/3/2/1/1/2/3/0/2/3/2/3/1/0/1/2/1/1/2/2/1/2/0/0/1/1/0/3/1/1/3/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_12_latest.pkl,38,-1084.290176684669,39.70553414269585,1/1/1/0/1/0/1/2/1/0/2/1/1/1/2/1/3/0/2/1/3/1/3/2/3/2/3/0/0/0/1/3/1/1/1/1/2/0/2/3/1/3/0/1/1/1/0/2/2/2/0/2/2/1/3/1/1/1/1/1/3/3/1/0/2/1/1/2/1/2/3/0/3/0/3/0/1/2/2/0/2/1/1/0/0/3/3/3/1/2/3/0/0/0/0/2/0/2/2/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_13_latest.pkl,37,-817.4605318543452,37.665107658925535,1/1/1/1/0/1/0/2/1/2/2/2/3/0/2/2/0/2/2/2/3/3/1/1/0/2/3/1/3/1/0/0/3/2/1/0/1/3/2/1/2/1/3/0/3/2/3/2/1/1/1/2/2/2/2/3/2/1/3/0/3/0/2/2/1/3/3/1/1/2/0/1/1/0/1/2/0/2/2/2/2/2/1/3/0/2/1/0/3/3/0/0/2/0/0/3/1/3/2/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_14_latest.pkl,40,-1259.2290867269076,46.526396450101004,1/2/1/2/1/1/1/1/3/1/1/2/1/0/0/1/0/1/1/2/1/0/3/1/3/1/0/0/3/0/3/1/0/3/0/3/3/0/1/1/3/0/3/1/3/0/0/2/1/0/2/1/2/3/1/2/1/3/0/0/0/2/2/0/2/1/2/0/1/3/1/1/1/3/3/2/2/2/3/2/0/2/2/3/3/3/0/0/1/3/2/3/1/1/2/3/0/3/2/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_15_latest.pkl,38,-1336.6767313601526,40.486088732837715,1/0/1/1/1/1/1/1/2/1/3/0/1/2/3/2/2/3/1/3/3/3/2/3/2/2/1/3/2/3/1/1/0/0/2/1/3/1/0/2/1/2/2/0/3/1/2/0/1/3/0/1/0/1/2/3/2/2/0/1/0/2/1/0/1/1/2/2/0/0/0/0/2/1/2/2/2/1/0/2/2/3/3/1/3/0/1/3/2/3/2/1/1/0/0/1/1/2/3/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_16_latest.pkl,39,-1544.177662485532,58.67366732082863,1/1/1/2/2/1/1/3/1/2/1/1/2/1/0/2/1/2/3/1/1/3/3/1/1/3/0/0/3/0/0/0/3/3/0/1/2/2/1/0/2/2/3/1/1/2/1/0/3/2/0/1/3/1/3/1/2/2/0/2/2/0/1/2/1/1/3/3/1/2/2/2/1/3/2/1/2/3/0/2/2/1/1/3/0/0/2/0/0/3/2/3/1/1/0/1/1/2/1/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_17_latest.pkl,39,-1235.2001882539976,48.01149776829274,0/1/1/1/1/1/1/2/1/2/1/2/1/2/3/2/0/3/0/3/1/0/0/1/1/3/1/1/1/1/1/3/3/1/0/0/1/1/1/0/0/2/1/3/0/0/3/1/1/1/1/1/1/2/3/2/2/1/0/2/1/0/1/2/2/1/3/0/3/1/0/0/1/1/1/1/2/1/2/0/1/1/3/2/0/1/0/0/3/1/1/1/2/3/0/0/2/2/3/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_18_latest.pkl,38,-1069.596141253204,59.89168832757349,2/1/1/2/0/3/2/2/2/0/1/1/1/2/2/0/2/2/2/2/2/2/1/1/2/1/0/3/0/0/2/2/1/1/2/2/2/3/0/3/1/1/2/0/1/3/2/2/3/0/0/2/1/3/2/2/2/3/0/2/1/1/0/3/2/3/2/2/1/2/1/1/2/0/2/1/2/2/0/0/1/3/2/2/3/3/2/3/3/1/3/0/2/1/2/1/3/2/0/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment09_19_latest.pkl,38,-923.6113011520656,48.59122019669243,1/1/1/1/2/2/1/2/2/1/2/1/1/1/3/3/2/3/3/0/1/0/0/3/2/3/3/3/0/3/3/3/3/3/3/0/2/2/3/1/2/2/1/0/0/1/1/0/3/2/2/3/1/2/1/3/0/1/2/1/0/1/1/0/3/3/2/2/1/0/0/3/0/2/0/1/1/1/1/3/3/3/1/1/3/2/3/0/2/2/0/3/1/3/1/1/1/0/2/2
