file_name,cells_filled,best_fitness,sum_fitness,best_fitness_commands
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_10_latest.pkl,-1,55.16805002199993,-1,1/1/1/1/2/1/1/0/2/1/0/1/0/3/2/1/1/3/3/0/2/1/1/3/0/0/1/3/2/0/1/2/1/1/1/1/2/0/3/2/1/2/2/1/0/0/3/1/3/3/1/2/0/0/0/1/1/1/0/0/1/0/3/1/0/1/1/0/0/0/1/1/2/0/0/1/1/1/1/3/2/0/1/3/2/0/3/3/0/2/0/1/1/2/3/1/0/3/0/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_11_latest.pkl,-1,46.448307796595,-1,0/1/1/1/1/0/1/1/1/1/2/3/1/1/1/1/0/3/3/1/1/3/3/2/3/2/1/2/2/0/1/1/1/1/3/1/0/0/0/3/3/2/0/2/1/0/0/2/0/0/0/3/3/0/2/1/2/2/2/0/0/0/1/0/1/0/3/0/2/2/1/1/2/3/3/0/0/2/1/2/2/2/2/3/3/1/1/2/1/1/0/2/1/2/2/2/0/0/2/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_12_latest.pkl,-1,43.26370034027144,-1,1/1/1/1/2/1/0/1/0/0/1/1/1/2/2/0/0/2/1/0/0/0/0/1/1/1/2/1/2/1/1/3/2/0/3/3/3/1/2/1/3/2/3/1/3/3/1/2/3/0/2/1/0/0/3/1/0/2/2/0/1/2/0/1/0/1/0/3/0/3/0/3/2/0/1/2/2/1/2/0/2/2/1/3/2/0/1/3/2/1/0/2/3/1/3/1/1/3/3/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_13_latest.pkl,-1,44.124327812065076,-1,1/1/1/1/1/1/0/0/2/2/1/0/2/2/2/2/1/3/1/0/3/1/2/1/0/2/2/0/2/2/0/1/2/2/3/2/0/0/2/2/1/0/1/0/2/1/1/0/0/1/1/2/3/0/1/3/2/1/0/3/3/3/0/0/0/0/3/3/2/3/2/3/3/1/0/2/1/1/1/0/0/2/1/0/2/2/0/1/2/1/3/3/2/3/1/1/1/0/0/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_14_latest.pkl,-1,44.08256166776505,-1,2/1/2/2/0/1/0/0/2/3/1/1/1/0/2/2/1/2/1/2/1/3/3/0/3/2/1/2/2/2/3/3/0/2/3/0/2/1/0/0/1/2/0/1/1/1/2/1/1/0/3/0/3/0/2/0/3/1/2/0/0/0/1/1/3/3/2/3/1/2/2/0/3/2/3/3/2/2/0/3/3/3/0/3/2/0/3/1/1/1/2/3/2/0/3/2/1/0/1/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_15_latest.pkl,-1,49.72299753538965,-1,1/1/1/1/1/1/1/2/1/3/0/2/2/3/0/2/2/0/0/3/2/1/3/1/2/2/3/2/0/3/1/3/1/0/1/3/2/1/1/3/1/0/2/2/1/1/3/2/1/3/0/2/0/1/3/3/3/2/2/3/3/2/0/2/1/0/1/0/2/1/0/0/0/0/0/0/3/0/2/3/2/2/2/3/0/0/3/2/3/2/3/1/2/3/2/1/3/3/0/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_16_latest.pkl,-1,56.01563552874265,-1,2/0/1/1/1/1/1/1/2/0/2/1/1/3/0/1/0/3/1/2/2/1/0/0/3/3/3/3/3/1/2/2/0/3/1/1/1/2/3/2/3/3/1/0/1/2/2/1/0/3/2/1/3/2/3/2/2/2/2/2/3/2/1/3/3/2/3/0/3/3/1/0/3/0/1/2/1/3/0/3/3/3/3/1/2/2/3/0/2/0/0/2/0/2/1/1/1/3/2/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_17_latest.pkl,-1,63.41181152007488,-1,2/1/1/2/0/1/2/1/1/1/2/0/2/0/2/0/2/2/2/0/0/0/1/3/0/0/1/3/1/3/3/0/0/3/3/2/1/0/1/1/1/1/0/0/1/2/0/3/1/2/1/2/1/3/1/1/0/0/2/0/1/3/0/3/0/1/0/2/1/0/0/1/1/0/3/0/0/0/2/2/1/2/1/0/3/1/1/0/1/1/0/1/3/2/2/0/0/0/0/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_18_latest.pkl,-1,53.66132352284055,-1,2/2/2/0/0/1/0/1/2/1/0/1/1/0/0/2/3/2/2/2/0/2/2/2/2/2/1/3/1/2/3/2/3/2/1/1/0/2/0/3/1/0/2/3/2/0/0/0/3/1/1/0/3/2/2/1/1/1/1/2/2/3/0/0/2/1/0/3/3/2/0/0/2/1/3/3/3/0/1/3/1/1/2/3/1/1/3/1/1/2/2/0/2/3/2/2/2/0/2/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_19_latest.pkl,-1,50.92978776490918,-1,1/1/1/0/2/1/1/2/2/1/2/0/1/2/1/1/3/2/1/3/3/0/1/0/1/3/0/2/2/3/3/1/0/1/3/1/1/1/3/1/1/1/3/3/1/1/2/0/3/2/3/3/0/0/1/1/1/2/3/0/0/1/3/1/2/2/2/1/2/1/2/2/1/3/2/2/1/2/0/2/1/3/3/3/0/0/2/0/3/2/0/2/0/3/2/3/1/1/1/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_1_latest.pkl,-1,54.21820597126393,-1,1/1/1/1/1/1/1/0/2/1/0/0/3/1/2/0/0/3/3/2/3/0/3/3/2/3/3/1/0/0/0/1/2/1/3/1/0/0/3/1/1/1/0/2/0/2/1/2/3/0/2/2/1/2/3/2/3/1/2/2/0/0/3/1/1/3/2/3/2/3/0/1/3/0/2/2/3/2/0/2/0/3/2/2/0/1/3/0/1/1/3/3/2/2/0/3/0/1/1/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment04_20_latest.pkl,-1,42.7963981097339,-1,1/1/1/0/1/2/1/1/2/1/1/2/2/0/0/0/1/0/3/1/3/3/1/3/3/1/1/0/1/0/2/0/2/1/1/2/1/3/3/1/0/0/2/1/0/1/3/0/0/1/0/0/2/3/1/0/0/0/3/3/1/3/0/0/0/1/3/2/2/0/0/1/3/0/0/1/0/1/3/1/2/2/3/2/0/0/0/1/2/3/0/3/2/3/2/1/0/0/3/0
