file_name,cells_filled,sum_fitness,best_fitness,best_fitness_commands
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_10_latest.pkl,101,-6023.194512365952,54.075302906067435,1/2/1/1/1/1/2/0/1/1/2/0/2/3/2/0/2/1/0/1/1/0/3/3/3/3/3/3/1/0/2/3/3/1/0/1/1/1/3/1/2/1/2/3/3/3/0/2/3/3/1/1/1/1/1/3/2/2/3/2/1/1/0/0/0/0/3/1/3/2/2/1/2/1/1/2/3/1/1/2/0/1/3/1/3/0/2/2/0/2/3/0/1/1/2/3/3/1/1/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_11_latest.pkl,101,-4225.782660513005,45.02043642148618,1/2/0/1/1/1/1/1/0/1/0/0/1/2/2/2/2/0/3/3/3/1/0/3/2/3/1/2/1/0/1/1/3/1/2/0/2/2/2/0/3/0/0/3/3/0/1/2/3/3/1/3/2/0/2/0/0/0/1/1/2/2/2/2/3/1/3/3/1/3/3/0/1/0/1/0/0/2/3/0/1/3/3/2/0/3/3/2/2/1/3/3/3/3/0/2/2/1/2/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_12_latest.pkl,98,-4109.240442082169,66.25008648872836,1/1/1/1/0/0/1/2/1/1/2/1/2/0/2/2/0/3/0/3/0/0/0/3/0/0/3/2/1/1/2/3/3/0/1/0/3/3/2/1/2/3/1/0/2/2/1/1/2/3/3/2/2/2/1/3/3/0/2/2/3/0/0/2/0/3/1/3/2/0/2/1/1/3/1/2/2/0/0/0/3/1/1/2/2/2/0/3/3/2/1/0/0/1/0/3/0/3/0/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_13_latest.pkl,99,-3529.7273576032794,53.97687481458698,2/1/2/1/3/2/1/1/2/2/0/2/1/3/0/1/0/2/1/2/1/2/2/2/2/2/3/0/2/2/0/1/2/1/3/2/0/1/3/2/1/0/3/0/1/1/0/2/3/0/0/0/2/0/2/3/0/0/2/3/3/3/1/2/0/3/0/0/2/3/0/1/1/0/2/2/1/0/1/2/0/3/2/0/1/1/2/2/3/0/2/2/3/1/0/0/2/1/2/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_14_latest.pkl,103,-4976.052817123606,48.804755126850125,1/2/1/1/2/1/0/2/1/1/2/1/0/2/2/3/2/2/3/1/0/3/2/0/0/3/0/0/0/0/3/2/3/3/2/3/3/2/1/2/2/3/2/0/2/0/3/1/3/2/1/3/2/1/0/2/1/2/1/2/2/3/1/1/2/2/3/0/2/2/3/2/2/2/1/2/3/3/0/2/0/2/1/3/0/3/1/0/2/3/1/0/0/1/1/1/2/0/3/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_15_latest.pkl,104,-4902.384598301719,52.96624710384995,0/1/1/1/0/1/1/2/1/2/2/2/1/2/1/2/1/3/2/0/0/1/0/3/0/0/3/0/2/2/3/1/2/0/2/3/0/2/1/1/3/0/1/2/3/1/3/3/3/2/3/3/0/3/2/2/0/3/2/3/1/0/0/3/0/2/3/3/2/3/0/0/3/3/3/1/1/0/2/1/0/2/1/1/1/3/1/3/0/3/0/3/2/1/2/2/0/3/2/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_16_latest.pkl,104,-4997.947989124768,51.2849211431988,0/1/1/1/1/1/1/1/2/1/0/0/0/0/1/2/3/3/0/1/0/3/1/3/0/2/3/2/3/3/0/1/2/0/2/1/0/1/2/1/3/1/1/1/0/1/1/3/2/0/1/1/0/2/2/3/2/2/1/3/3/3/1/3/3/0/2/2/3/1/0/0/2/1/0/2/1/3/2/1/1/1/2/2/0/2/0/0/1/0/2/2/1/0/0/3/0/0/0/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_17_latest.pkl,103,-4709.585260161499,60.36701051435372,1/2/1/1/1/1/2/1/2/3/2/1/1/2/1/3/3/1/3/0/1/0/2/0/0/1/3/0/3/3/3/3/3/3/1/3/3/1/3/0/3/3/0/1/0/0/0/1/1/3/0/3/1/0/2/3/3/2/1/2/0/1/0/3/3/1/0/2/2/2/3/1/3/0/3/0/1/2/3/3/3/2/0/2/1/3/0/3/1/1/2/2/1/0/3/2/1/1/0/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_18_latest.pkl,103,-4610.136290841361,44.901624741826964,1/0/1/1/0/1/2/2/1/1/1/1/1/1/2/3/2/0/3/3/1/1/3/1/3/3/3/0/3/3/2/0/2/2/0/3/2/1/0/0/2/3/0/2/0/2/3/3/1/0/2/1/2/3/0/3/1/3/1/3/3/1/0/2/1/1/0/2/3/0/3/2/3/2/2/1/1/1/0/3/3/2/3/3/2/3/2/3/2/3/2/1/3/2/3/1/2/3/0/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment06_19_latest.pkl,106,-5138.915438183033,44.39120678187885,0/1/1/1/1/2/1/1/1/0/1/2/3/2/1/1/1/3/2/1/3/0/0/3/3/3/1/3/0/3/3/3/2/2/3/2/0/3/2/1/3/0/3/1/0/3/0/0/1/3/3/1/0/1/2/1/3/1/0/0/3/0/2/0/2/3/3/2/1/0/2/0/2/1/0/1/0/1/1/1/3/0/1/0/0/2/0/2/2/2/2/1/1/0/3/0/3/2/3/0
