file_name,experiment_time,experiment_fitness
../gymjam_results/2020_04_28_experiments/results/results_e01_1.txt,84509,91.4633416586127
../gymjam_results/2020_04_28_experiments/results/results_e01_10.txt,90046,45.30569830867282
../gymjam_results/2020_04_28_experiments/results/results_e01_11.txt,96920,33.57437870256743
../gymjam_results/2020_04_28_experiments/results/results_e01_12.txt,47268,53.37307975578298
../gymjam_results/2020_04_28_experiments/results/results_e01_13.txt,61798,52.81782617922539
../gymjam_results/2020_04_28_experiments/results/results_e01_14.txt,25110,57.157042372471636
../gymjam_results/2020_04_28_experiments/results/results_e01_15.txt,99125,51.217221166874396
../gymjam_results/2020_04_28_experiments/results/results_e01_16.txt,89367,61.15386898836286
../gymjam_results/2020_04_28_experiments/results/results_e01_17.txt,38295,46.42554188185818
../gymjam_results/2020_04_28_experiments/results/results_e01_18.txt,66358,47.62488972808728
../gymjam_results/2020_04_28_experiments/results/results_e01_19.txt,85566,39.24632299584519
../gymjam_results/2020_04_28_experiments/results/results_e01_2.txt,21155,46.16537931049126
../gymjam_results/2020_04_28_experiments/results/results_e01_20.txt,51272,56.47047303380009
../gymjam_results/2020_04_28_experiments/results/results_e01_3.txt,43452,67.06723412364389
../gymjam_results/2020_04_28_experiments/results/results_e01_4.txt,56657,45.318996424038005
../gymjam_results/2020_04_28_experiments/results/results_e01_5.txt,35268,52.32591186177177
../gymjam_results/2020_04_28_experiments/results/results_e01_6.txt,40597,42.955426210030794
../gymjam_results/2020_04_28_experiments/results/results_e01_7.txt,18204,44.818876686790276
../gymjam_results/2020_04_28_experiments/results/results_e01_8.txt,3487,55.30151315429836
../gymjam_results/2020_04_28_experiments/results/results_e01_9.txt,88312,40.521928716700444
