file_name,experiment_time,experiment_fitness
../gymjam_results/2020_04_28_experiments/results/results_e04_1.txt,26696,54.21820597126393
../gymjam_results/2020_04_28_experiments/results/results_e04_10.txt,39413,55.16805002199993
../gymjam_results/2020_04_28_experiments/results/results_e04_11.txt,80384,46.448307796595
../gymjam_results/2020_04_28_experiments/results/results_e04_12.txt,33864,43.26370034027144
../gymjam_results/2020_04_28_experiments/results/results_e04_13.txt,63179,44.124327812065076
../gymjam_results/2020_04_28_experiments/results/results_e04_14.txt,25900,44.08256166776505
../gymjam_results/2020_04_28_experiments/results/results_e04_15.txt,7905,49.72299753538965
../gymjam_results/2020_04_28_experiments/results/results_e04_16.txt,66042,56.01563552874265
../gymjam_results/2020_04_28_experiments/results/results_e04_17.txt,71255,63.41181152007488
../gymjam_results/2020_04_28_experiments/results/results_e04_18.txt,99223,53.66132352284055
../gymjam_results/2020_04_28_experiments/results/results_e04_19.txt,3864,50.92978776490918
../gymjam_results/2020_04_28_experiments/results/results_e04_2.txt,46931,39.34311392689699
../gymjam_results/2020_04_28_experiments/results/results_e04_20.txt,6557,42.7963981097339
../gymjam_results/2020_04_28_experiments/results/results_e04_3.txt,25098,54.37107262772659
../gymjam_results/2020_04_28_experiments/results/results_e04_4.txt,77447,40.39987630588658
../gymjam_results/2020_04_28_experiments/results/results_e04_5.txt,78555,65.18348257010575
../gymjam_results/2020_04_28_experiments/results/results_e04_6.txt,8366,45.543523378363545
../gymjam_results/2020_04_28_experiments/results/results_e04_7.txt,50243,45.50467569708559
../gymjam_results/2020_04_28_experiments/results/results_e04_8.txt,90294,40.33198192709591
../gymjam_results/2020_04_28_experiments/results/results_e04_9.txt,36162,40.137748247048876
