file_name,cells_filled,best_fitness,sum_fitness,best_fitness_commands
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_1_latest.pkl,-1,91.4633416586127,-1,1/3/1/1/1/1/1/2/1/2/2/2/2/2/2/2/2/2/1/3/3/1/3/1/1/0/1/1/0/3/0/0/3/1/1/1/3/1/3/1/2/2/3/2/3/1/2/2/1/3/2/1/2/3/2/2/0/0/3/2/3/1/0/1/0/1/1/2/3/3/3/0/1/3/1/1/3/0/0/3/2/3/0/1/0/2/2/3/1/3/2/0/0/2/0/3/3/1/2/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_20_latest.pkl,-1,56.47047303380009,-1,1/1/1/1/1/3/2/0/1/1/2/2/2/1/2/2/2/3/2/0/1/1/3/0/1/3/0/1/3/1/2/0/2/1/1/3/2/1/1/3/3/0/2/2/2/1/0/3/2/0/2/0/3/0/2/2/3/2/1/2/0/2/0/3/0/3/2/2/1/1/3/1/1/2/1/2/0/2/2/3/3/3/1/1/1/2/3/3/2/1/3/1/3/3/2/0/3/1/1/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_2_latest.pkl,-1,46.16537931049126,-1,1/1/1/1/1/1/1/2/2/1/0/2/3/0/3/2/0/1/0/3/3/3/0/3/2/3/2/3/1/1/2/3/1/2/1/1/2/3/2/3/2/0/0/2/3/3/3/0/3/1/2/1/2/3/1/3/1/0/1/3/3/1/0/3/1/2/3/0/2/0/3/1/3/3/0/3/1/3/0/2/0/0/3/0/2/0/1/0/1/2/0/3/1/2/3/0/3/3/2/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_3_latest.pkl,-1,67.06723412364389,-1,1/1/1/1/1/1/1/0/2/1/0/3/2/2/3/2/1/3/3/1/3/1/1/1/3/3/0/3/2/1/3/0/0/0/0/3/3/0/1/2/1/0/3/1/3/0/3/1/3/2/3/1/2/2/1/1/3/2/0/0/0/3/1/3/2/3/1/3/0/0/3/2/1/2/3/0/1/2/2/0/0/3/0/0/2/2/0/0/1/1/1/0/0/0/0/0/2/3/2/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_4_latest.pkl,-1,45.318996424038005,-1,1/1/1/0/1/2/2/2/1/0/2/1/2/1/0/1/1/0/0/2/0/1/3/3/2/1/3/3/1/3/2/2/2/2/0/0/3/1/1/3/0/2/2/3/3/3/0/3/2/1/3/0/0/0/2/3/2/1/0/0/0/0/2/0/3/2/1/3/3/2/2/3/3/0/1/3/3/0/3/3/0/2/3/0/0/2/1/3/2/0/1/0/2/1/3/3/3/2/1/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_5_latest.pkl,-1,52.32591186177177,-1,1/1/1/1/2/2/2/1/2/1/0/0/2/0/2/0/2/1/3/1/2/3/3/3/3/0/0/3/0/2/3/1/1/3/1/3/1/2/2/0/2/2/3/2/1/3/3/0/2/1/0/1/1/1/0/2/1/3/0/3/0/3/0/0/1/0/0/3/3/1/2/0/1/1/3/2/1/3/0/3/3/2/2/2/0/3/2/1/2/3/0/0/0/3/0/0/2/0/3/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_6_latest.pkl,-1,42.955426210030794,-1,1/0/2/1/1/1/1/0/1/2/1/2/1/0/0/0/1/0/0/2/3/1/0/2/3/3/3/1/0/2/3/3/3/1/0/0/1/0/0/0/2/3/2/3/1/2/2/1/2/3/1/2/0/1/1/3/1/3/3/2/2/0/0/1/2/0/1/1/0/3/2/2/1/0/0/3/0/1/1/3/2/0/3/2/1/2/3/0/1/3/1/3/1/3/1/3/1/2/2/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_7_latest.pkl,-1,44.818876686790276,-1,1/1/1/2/1/1/2/2/2/0/2/1/0/2/1/2/3/2/1/3/2/1/1/0/3/1/0/3/3/1/2/2/1/3/1/3/1/1/3/1/0/1/2/1/3/3/2/2/2/2/2/1/1/0/1/0/2/3/2/1/1/0/0/2/0/2/3/1/0/0/1/2/0/1/2/3/3/0/1/1/3/2/2/0/2/3/1/3/0/1/3/3/2/2/3/0/3/2/3/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_8_latest.pkl,-1,55.30151315429836,-1,2/3/2/1/0/1/0/1/0/1/2/1/1/2/0/2/1/2/0/2/1/3/2/0/2/2/1/0/1/3/2/2/2/1/0/0/2/3/3/1/1/1/3/2/2/3/2/2/0/2/3/3/0/2/3/3/1/1/1/3/0/2/3/2/2/2/0/0/2/2/3/0/2/3/3/3/2/0/1/3/1/0/2/2/2/2/0/2/2/1/3/3/2/2/3/0/1/1/2/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment01_9_latest.pkl,-1,40.521928716700444,-1,1/1/1/1/1/2/2/1/0/0/2/2/2/2/3/1/1/0/1/3/2/0/2/1/2/3/2/0/1/1/1/2/0/2/0/0/3/2/1/3/3/1/2/1/0/3/2/0/3/2/0/0/1/0/1/1/0/2/3/2/1/3/3/0/2/1/1/0/1/1/2/0/1/2/0/2/2/2/1/1/0/0/1/0/2/2/1/1/3/1/2/0/0/0/2/3/3/1/3/1
