file_name,cells_filled,sum_fitness,best_fitness,best_fitness_commands
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_10_latest.pkl,113,-14567.471349072477,56.12888818009853,2/1/2/3/2/0/1/1/1/1/1/2/3/2/2/3/1/1/2/3/0/1/3/0/2/2/1/1/2/2/1/2/2/1/1/1/2/1/3/3/0/2/1/0/1/1/1/0/0/1/2/1/1/2/3/1/1/1/1/3/3/0/3/0/3/2/0/2/1/0/2/0/1/1/1/0/2/1/3/0/1/3/1/3/0/1/3/0/0/1/1/3/2/0/3/3/2/3/2/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_11_latest.pkl,114,-14541.775339587888,46.99290327003746,1/1/1/1/1/2/2/1/1/3/2/0/1/1/0/3/2/3/2/3/1/0/3/1/3/3/2/0/0/0/0/0/2/0/0/0/3/0/1/1/2/2/2/3/3/3/0/0/3/0/3/1/1/2/3/2/1/1/2/1/3/2/3/1/0/2/2/0/2/2/0/0/0/2/3/0/1/0/1/3/3/3/0/2/1/3/3/1/3/1/1/3/0/0/0/3/0/3/3/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_12_latest.pkl,114,-14523.826971245833,59.88522495136141,2/1/2/3/1/1/1/3/2/2/2/2/2/1/2/1/0/2/0/2/1/2/0/2/2/2/1/0/0/2/2/2/1/1/1/2/3/1/3/2/3/0/0/1/2/2/0/2/2/2/3/1/3/0/3/0/2/1/0/0/3/0/0/2/1/0/3/0/2/1/0/0/1/1/2/1/2/1/1/2/3/3/0/2/3/3/0/0/1/2/1/0/1/3/0/0/3/1/3/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_13_latest.pkl,111,-14653.520358640306,35.154155366483934,1/1/0/1/2/1/1/2/2/2/1/1/2/3/2/2/2/0/1/1/3/0/3/1/1/2/3/2/2/1/2/3/1/2/3/2/1/3/0/0/3/0/0/1/0/0/3/2/1/3/3/1/3/3/1/2/2/0/1/2/0/0/1/2/2/1/0/3/1/1/0/0/1/0/3/1/3/3/2/3/3/1/2/3/2/1/0/0/3/2/1/1/2/0/1/2/3/2/0/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_14_latest.pkl,116,-14449.068358268185,57.011592017837955,1/1/1/1/2/1/0/2/3/1/2/2/2/2/0/2/2/2/3/2/1/3/3/3/3/2/0/3/1/1/0/3/0/1/1/3/3/1/1/0/0/3/2/0/0/1/0/0/3/0/0/3/3/3/2/2/3/3/2/0/3/1/3/3/3/1/0/3/3/0/3/3/0/2/3/3/0/0/1/1/3/1/3/1/0/0/0/3/3/0/1/2/0/3/2/0/0/2/2/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_15_latest.pkl,113,-14588.170012984841,43.10160487054185,2/1/2/1/2/2/2/2/2/2/3/0/2/1/1/2/1/1/2/3/3/0/1/2/1/0/2/0/2/0/1/2/0/3/2/3/2/2/2/3/3/1/3/0/2/2/1/3/1/0/3/1/0/1/3/2/1/3/0/3/1/3/1/3/3/1/2/0/1/3/2/2/0/1/3/1/1/1/3/1/2/1/2/3/1/1/0/1/2/0/2/3/2/1/1/1/1/1/3/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_16_latest.pkl,113,-14573.153114705568,56.551882660709225,0/1/1/2/1/2/2/1/2/2/2/1/2/1/1/2/0/2/2/3/1/2/2/3/3/0/1/3/1/0/0/2/2/3/3/2/1/3/3/0/1/2/2/1/3/0/0/0/3/1/1/1/1/1/2/1/1/2/0/2/1/1/2/0/3/2/3/2/1/2/0/3/0/1/2/2/1/3/1/0/3/2/1/1/0/2/3/2/2/3/3/2/1/2/0/3/2/2/1/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_17_latest.pkl,114,-14520.18296655752,54.93087632391027,0/1/1/1/2/1/1/1/0/1/0/2/2/2/1/1/0/1/0/0/3/1/0/0/3/3/0/1/0/2/1/3/3/0/2/0/3/3/1/3/0/1/0/2/3/2/3/0/2/0/1/3/2/1/2/0/3/1/2/0/2/0/2/3/0/2/0/3/3/1/1/2/2/2/1/3/2/0/1/2/2/2/3/1/0/3/2/0/1/0/0/0/0/1/1/2/1/0/2/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_18_latest.pkl,114,-14544.149714754043,43.82639919319777,1/1/1/1/1/2/2/1/2/3/3/2/2/2/2/2/0/0/1/2/0/0/0/3/2/3/2/2/2/2/0/1/1/1/0/0/2/1/0/3/3/3/0/0/3/1/1/0/1/1/2/1/2/2/0/3/0/1/1/3/0/1/1/1/3/2/3/0/1/3/1/3/1/3/3/3/1/3/0/3/3/0/1/0/2/1/2/2/2/3/1/0/2/0/1/0/2/0/2/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment08_19_latest.pkl,114,-14541.940465437001,42.50156430176577,3/2/2/1/2/0/1/1/1/3/1/1/1/1/1/2/0/0/2/3/2/2/0/2/0/2/0/0/1/0/0/1/2/1/0/3/3/1/2/2/3/3/0/2/1/3/1/2/1/1/2/2/1/3/3/0/0/3/2/2/1/2/1/1/2/0/1/0/1/0/2/0/0/0/0/3/1/3/3/1/2/2/1/0/0/1/0/2/1/1/0/0/2/3/1/3/3/1/2/0
