file_name,experiment_time,experiment_fitness
../gymjam_results/2020_04_28_experiments/results/results_e06_1.txt,67148,43.81762919347642
../gymjam_results/2020_04_28_experiments/results/results_e06_10.txt,52945,54.075302906067435
../gymjam_results/2020_04_28_experiments/results/results_e06_11.txt,61156,45.02043642148618
../gymjam_results/2020_04_28_experiments/results/results_e06_12.txt,72039,66.25008648872836
../gymjam_results/2020_04_28_experiments/results/results_e06_13.txt,94079,53.97687481458698
../gymjam_results/2020_04_28_experiments/results/results_e06_14.txt,86058,48.804755126850125
../gymjam_results/2020_04_28_experiments/results/results_e06_15.txt,44684,52.96624710384995
../gymjam_results/2020_04_28_experiments/results/results_e06_16.txt,11640,51.2849211431988
../gymjam_results/2020_04_28_experiments/results/results_e06_17.txt,7391,60.36701051435372
../gymjam_results/2020_04_28_experiments/results/results_e06_18.txt,54231,44.901624741826964
../gymjam_results/2020_04_28_experiments/results/results_e06_19.txt,5319,44.39120678187885
../gymjam_results/2020_04_28_experiments/results/results_e06_2.txt,99377,56.549747498812025
../gymjam_results/2020_04_28_experiments/results/results_e06_20.txt,16207,44.27299953391946
../gymjam_results/2020_04_28_experiments/results/results_e06_3.txt,13941,50.45962357814744
../gymjam_results/2020_04_28_experiments/results/results_e06_4.txt,14256,53.59897301132378
../gymjam_results/2020_04_28_experiments/results/results_e06_5.txt,3160,52.491054093464015
../gymjam_results/2020_04_28_experiments/results/results_e06_6.txt,39157,42.013370600964606
../gymjam_results/2020_04_28_experiments/results/results_e06_7.txt,42431,37.197367231810574
../gymjam_results/2020_04_28_experiments/results/results_e06_8.txt,13518,39.87105223633915
../gymjam_results/2020_04_28_experiments/results/results_e06_9.txt,76009,57.12223985428744
