file_name,experiment_time,experiment_fitness
../gymjam_results/2020_04_28_experiments/results/results_e07_1.txt,82201,57.51669909006051
../gymjam_results/2020_04_28_experiments/results/results_e07_10.txt,95820,30.982760122787425
../gymjam_results/2020_04_28_experiments/results/results_e07_11.txt,52939,43.63728389912066
../gymjam_results/2020_04_28_experiments/results/results_e07_12.txt,66867,40.85054210297881
../gymjam_results/2020_04_28_experiments/results/results_e07_13.txt,10126,52.992216972605036
../gymjam_results/2020_04_28_experiments/results/results_e07_14.txt,80177,53.62023930134899
../gymjam_results/2020_04_28_experiments/results/results_e07_15.txt,16292,70.9539302028355
../gymjam_results/2020_04_28_experiments/results/results_e07_16.txt,69186,42.80680848358554
../gymjam_results/2020_04_28_experiments/results/results_e07_17.txt,4897,43.37204647503114
../gymjam_results/2020_04_28_experiments/results/results_e07_18.txt,10542,68.57134937594199
../gymjam_results/2020_04_28_experiments/results/results_e07_19.txt,78527,99.55643635149278
../gymjam_results/2020_04_28_experiments/results/results_e07_2.txt,42724,43.06916232077998
../gymjam_results/2020_04_28_experiments/results/results_e07_20.txt,47820,47.77715220294661
../gymjam_results/2020_04_28_experiments/results/results_e07_3.txt,67282,50.924012009779716
../gymjam_results/2020_04_28_experiments/results/results_e07_4.txt,82229,46.52196576187367
../gymjam_results/2020_04_28_experiments/results/results_e07_5.txt,52639,51.70586387031801
../gymjam_results/2020_04_28_experiments/results/results_e07_6.txt,97657,57.34757757873274
../gymjam_results/2020_04_28_experiments/results/results_e07_7.txt,24855,52.387407618082705
../gymjam_results/2020_04_28_experiments/results/results_e07_8.txt,187,65.09070504116201
../gymjam_results/2020_04_28_experiments/results/results_e07_9.txt,37628,49.171408668628516
