file_name,experiment_time,experiment_fitness
../gymjam_results/2020_04_28_experiments/results/results_e05_1.txt,88841,50.488091652248784
../gymjam_results/2020_04_28_experiments/results/results_e05_10.txt,27850,53.16837663994377
../gymjam_results/2020_04_28_experiments/results/results_e05_11.txt,19677,40.9635635640862
../gymjam_results/2020_04_28_experiments/results/results_e05_12.txt,15410,42.244581266570776
../gymjam_results/2020_04_28_experiments/results/results_e05_13.txt,74273,49.244605174756686
../gymjam_results/2020_04_28_experiments/results/results_e05_14.txt,35606,69.75008368792706
../gymjam_results/2020_04_28_experiments/results/results_e05_15.txt,29851,52.5235130255694
../gymjam_results/2020_04_28_experiments/results/results_e05_16.txt,86310,34.33491282461807
../gymjam_results/2020_04_28_experiments/results/results_e05_17.txt,9884,40.725814909790614
../gymjam_results/2020_04_28_experiments/results/results_e05_18.txt,88747,54.46851286195451
../gymjam_results/2020_04_28_experiments/results/results_e05_19.txt,33642,48.0707817416272
../gymjam_results/2020_04_28_experiments/results/results_e05_2.txt,25236,49.86438776020586
../gymjam_results/2020_04_28_experiments/results/results_e05_20.txt,7391,42.640485042668985
../gymjam_results/2020_04_28_experiments/results/results_e05_3.txt,57473,71.40372409071315
../gymjam_results/2020_04_28_experiments/results/results_e05_4.txt,37173,38.770326831171474
../gymjam_results/2020_04_28_experiments/results/results_e05_5.txt,70236,66.89993045251705
../gymjam_results/2020_04_28_experiments/results/results_e05_6.txt,12636,40.119178947845796
../gymjam_results/2020_04_28_experiments/results/results_e05_7.txt,38310,22.462082735356205
../gymjam_results/2020_04_28_experiments/results/results_e05_8.txt,77176,64.25385257349984
../gymjam_results/2020_04_28_experiments/results/results_e05_9.txt,64281,51.64395929114002
