file_name,cells_filled,best_fitness,sum_fitness,best_fitness_commands
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_10_latest.pkl,-1,53.16837663994377,-1,1/1/1/1/1/2/1/2/1/1/0/1/3/2/0/3/3/0/0/0/1/0/0/1/1/1/2/1/0/2/0/2/1/3/1/3/1/1/0/3/0/3/2/1/3/2/1/3/1/3/3/3/3/3/3/2/0/3/0/0/3/3/2/3/0/3/1/1/0/2/0/0/0/2/2/1/2/1/2/2/2/1/3/3/0/2/1/0/0/0/3/3/3/3/2/1/2/3/3/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_11_latest.pkl,-1,40.9635635640862,-1,1/1/1/1/2/1/2/1/3/1/2/0/2/0/1/2/2/3/0/0/1/1/1/0/2/2/1/3/3/3/0/3/3/3/0/1/3/2/0/0/2/1/3/3/3/3/3/3/0/2/3/1/3/0/2/2/2/0/0/1/2/0/2/2/1/2/1/0/2/3/1/3/2/3/3/1/2/2/3/1/0/2/3/0/3/1/0/3/0/2/1/3/3/3/3/2/2/2/2/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_12_latest.pkl,-1,42.244581266570776,-1,2/2/0/1/2/1/1/1/1/2/2/0/2/3/3/0/2/0/0/2/2/3/1/2/1/0/2/2/2/2/3/3/2/1/1/1/0/0/2/0/3/1/0/3/3/0/3/2/2/0/1/2/0/2/3/1/3/3/2/0/3/1/3/3/1/0/3/1/1/0/1/3/0/1/0/0/2/0/2/0/2/1/2/3/1/3/3/0/2/0/1/1/0/2/0/3/0/2/0/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_13_latest.pkl,-1,49.244605174756686,-1,2/1/2/1/2/0/1/2/1/3/2/2/3/2/1/0/1/2/0/2/1/2/2/0/2/1/3/2/2/2/2/2/0/1/1/1/0/0/2/2/0/3/1/0/3/3/0/2/1/2/1/0/0/1/0/2/2/3/2/1/1/2/1/0/2/0/0/2/3/3/3/2/1/1/0/1/2/0/1/0/3/0/1/1/3/0/3/2/0/1/3/2/0/3/2/0/2/1/3/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_14_latest.pkl,-1,69.75008368792706,-1,2/2/1/1/2/2/1/0/0/0/2/0/2/0/1/0/2/3/1/0/2/3/2/2/2/0/2/2/2/2/3/2/1/3/1/1/3/2/1/2/0/1/1/0/0/3/0/3/0/1/0/3/1/1/2/2/0/2/0/3/2/3/2/3/0/2/3/3/0/1/1/1/3/3/3/0/3/3/0/3/0/1/2/1/2/3/3/0/1/0/2/2/2/0/3/2/2/2/2/0
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_15_latest.pkl,-1,52.5235130255694,-1,1/1/1/2/1/1/0/1/0/1/2/1/2/2/3/3/0/2/3/3/1/3/1/3/3/2/3/2/1/1/2/2/2/2/0/3/0/0/0/0/2/3/1/3/3/3/3/0/2/2/0/1/1/0/2/1/0/3/0/2/2/2/0/3/1/2/0/0/1/3/0/3/0/3/0/0/0/2/1/2/3/2/3/3/3/2/3/1/3/0/0/3/3/3/3/3/0/1/1/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_16_latest.pkl,-1,34.33491282461807,-1,1/1/1/1/1/1/1/2/3/2/0/1/0/2/1/0/3/0/3/0/0/3/3/1/0/1/3/0/2/0/0/3/1/1/3/2/1/1/0/2/0/2/0/3/3/0/0/2/1/1/3/3/0/1/1/2/1/1/3/1/3/2/3/0/3/1/0/0/2/0/0/1/2/3/3/0/1/0/1/1/1/2/1/0/0/3/3/0/0/3/0/3/1/0/0/1/3/0/3/1
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_17_latest.pkl,-1,40.725814909790614,-1,1/1/1/1/0/1/2/2/0/2/2/1/0/1/1/2/1/2/3/1/2/1/3/0/3/0/3/2/3/1/3/2/1/1/0/2/1/1/2/3/1/2/1/2/0/1/1/3/0/0/3/1/1/0/3/2/0/0/1/2/0/2/3/2/3/0/1/1/3/0/1/1/0/3/3/3/3/2/0/0/0/2/2/0/0/2/0/3/2/1/1/3/1/1/2/0/2/0/1/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_18_latest.pkl,-1,54.46851286195451,-1,1/1/1/1/0/1/1/1/1/0/0/3/2/1/0/2/0/1/1/0/0/3/3/2/0/0/3/1/3/3/2/0/3/0/1/3/1/2/0/2/1/1/0/1/1/3/1/3/3/3/3/0/2/1/1/3/3/3/3/0/3/1/0/2/3/3/0/3/1/3/2/3/0/3/0/3/2/3/3/3/2/1/3/2/1/2/2/3/2/2/3/0/1/1/1/0/2/1/2/3
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_19_latest.pkl,-1,48.0707817416272,-1,1/2/1/1/1/1/0/2/1/2/1/1/0/0/2/2/0/0/0/1/3/0/3/0/1/3/3/3/2/3/0/2/2/1/1/0/1/2/2/3/0/1/3/3/1/0/0/2/1/1/1/1/3/0/2/3/3/3/3/1/2/0/3/0/1/2/0/1/3/2/3/0/0/2/1/0/3/0/0/1/2/3/2/1/1/0/0/2/3/0/3/2/0/2/1/3/0/3/0/2
../gymjam_results/2020_04_28_experiments/checkpoints/experiment05_1_latest.pkl,-1,50.488091652248784,-1,1/0/2/2/2/2/2/1/2/1/2/2/1/3/0/0/2/1/3/2/1/1/1/2/0/2/0/2/1/3/2/0/2/2/3/1/0/0/2/0/0/0/2/3/2/3/1/3/1/0/1/2/2/3/2/1/0/1/2/0/0/2/2/1/2/0/2/2/2/2/3/1/3/0/1/0/2/2/3/1/0/3/2/2/2/1/0/1/0/2/1/1/0/0/0/3/2/2/2/0
