file_name,cells_filled,best_fitness,sum_fitness,best_fitness_commands
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_10_latest.pkl,-1,57.322477847640386,-1,2/1/1/1/1/1/1/2/1/0/0/2/0/0/2/1/3/0/0/1/1/3/0/3/3/0/0/2/1/3/2/1/3/0/3/0/0/2/1/3/0/3/2/1/1/1/0/1/3/2/1/2/1/1/1/1/2/2/0/2/0/3/3/1/1/1/3/1/0/0/3/1/0/3/2/0/2/2/3/2/1/2/3/2/3/2/3/2/1/1/3/2/1/2/1/2/2/3/2/3
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_11_latest.pkl,-1,40.83377309050016,-1,1/2/2/0/1/2/1/0/3/2/2/0/1/1/2/0/1/1/2/2/2/3/1/0/1/1/2/1/2/3/2/1/2/1/1/0/0/0/2/3/3/3/1/2/1/0/0/0/2/0/2/2/3/1/3/0/1/2/2/2/2/1/3/3/0/0/2/1/1/3/2/3/2/1/3/0/1/0/2/2/1/3/0/3/0/3/0/2/0/1/2/0/2/1/3/3/0/1/2/1
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_12_latest.pkl,-1,45.45638841115158,-1,1/1/1/1/1/1/1/0/3/1/0/2/2/0/1/1/2/2/3/3/3/3/2/2/3/3/0/0/1/0/0/3/0/0/2/2/0/1/1/2/1/1/3/1/0/0/0/3/1/1/2/1/2/3/1/1/1/0/0/2/1/0/0/3/3/3/0/1/3/3/3/0/0/1/3/1/2/2/0/2/1/1/3/3/3/2/0/2/1/2/3/3/2/0/0/2/1/0/1/0
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_13_latest.pkl,-1,46.48723086745949,-1,2/2/0/0/0/0/2/1/1/0/1/1/2/1/1/0/0/2/2/2/2/2/0/2/1/2/2/2/1/3/1/3/1/2/1/3/1/2/3/3/1/2/3/3/1/2/3/3/1/3/3/3/3/3/1/2/1/2/3/1/2/0/2/1/3/3/0/2/2/1/2/2/3/3/3/3/2/1/3/2/0/3/2/0/0/1/3/3/1/1/3/2/3/2/3/2/3/3/0/1
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_14_latest.pkl,-1,31.20287200496844,-1,1/0/1/1/2/1/1/0/1/0/1/1/1/2/0/1/1/0/0/3/2/0/0/3/3/3/1/1/1/0/0/3/2/2/2/0/1/1/3/1/3/3/0/1/3/2/3/2/2/1/2/2/1/2/1/2/2/1/3/3/1/3/0/2/1/0/3/3/1/3/1/0/2/0/1/3/1/1/0/1/2/2/3/3/2/1/1/2/1/1/2/2/1/1/1/0/3/3/1/1
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_15_latest.pkl,-1,245.89976843886862,-1,2/2/2/2/1/0/2/0/1/1/2/0/0/3/2/1/2/2/2/1/0/1/2/3/1/2/3/3/3/0/2/2/1/2/2/2/0/2/0/1/2/2/0/2/1/2/2/1/3/3/3/3/1/1/2/0/1/1/0/3/1/1/0/3/0/2/0/2/0/2/0/0/2/0/1/3/3/1/3/0/1/1/0/0/1/0/1/0/0/0/2/1/1/0/1/1/1/3/1/0
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_16_latest.pkl,-1,47.130084917171956,-1,1/1/1/1/1/1/2/1/0/1/0/3/3/1/1/1/0/2/1/0/0/3/3/0/3/2/1/3/3/0/0/1/2/0/3/1/2/2/1/1/3/1/1/2/3/1/2/3/2/2/2/1/1/2/0/0/2/2/2/1/2/2/1/1/1/2/1/1/0/0/3/1/2/1/2/3/2/2/0/2/3/3/2/2/2/3/0/2/3/2/1/2/1/2/3/1/2/3/2/3
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_17_latest.pkl,-1,37.751144473169774,-1,1/1/1/1/0/1/1/1/2/0/2/0/1/2/0/0/2/1/1/3/2/3/0/0/1/1/2/3/2/2/0/2/0/0/2/1/3/3/3/2/3/3/0/1/0/0/2/3/3/0/1/3/3/0/3/0/1/3/2/3/3/0/1/1/3/2/1/2/1/2/0/0/3/1/2/0/2/2/3/0/2/0/3/2/2/2/2/3/0/0/0/0/1/2/3/1/3/0/0/3
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_18_latest.pkl,-1,45.00345300693854,-1,1/1/1/1/1/1/2/2/0/1/0/1/1/3/2/3/3/2/0/0/3/1/0/3/3/2/1/2/0/3/2/1/3/1/1/0/1/1/1/1/3/2/1/3/0/0/0/3/3/0/3/1/3/3/0/2/2/2/0/3/1/3/3/3/3/0/3/1/1/2/0/1/2/0/3/3/1/0/0/2/0/2/3/1/2/0/0/1/0/3/0/1/3/0/2/2/1/1/1/1
../gymjam_results/2020_04_22_experiments/checkpoints/experiment05_19_latest.pkl,-1,62.100746286145835,-1,1/2/1/1/1/0/2/1/2/1/2/2/2/2/2/3/2/2/3/0/3/1/1/1/0/0/1/3/0/0/0/0/1/2/1/1/0/2/1/0/0/3/2/3/3/2/3/2/3/0/2/3/3/0/3/3/2/1/1/0/0/2/2/3/3/1/3/0/0/3/1/0/1/3/3/0/1/1/3/1/1/0/3/2/1/1/3/1/0/2/2/2/3/3/1/2/1/1/1/0
