file_name,cells_filled,best_fitness,sum_fitness,best_fitness_commands
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_10_latest.pkl,-1,39.88240505549169,-1,1/1/1/1/2/0/1/2/2/1/1/1/1/0/3/2/0/3/1/0/0/1/2/2/3/3/3/3/1/3/1/0/3/2/3/1/0/3/0/0/2/2/1/0/2/1/0/0/1/1/0/1/2/1/1/2/1/0/0/1/1/3/3/2/3/1/0/2/1/1/1/0/2/1/0/2/1/0/0/1/0/1/1/3/2/2/0/1/3/1/1/2/2/2/0/3/0/3/3/1
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_11_latest.pkl,-1,46.11132631468712,-1,1/1/1/1/1/2/1/1/3/2/2/1/2/3/2/1/0/2/0/0/3/0/3/2/3/0/0/0/0/1/0/0/0/1/2/3/3/1/0/1/1/2/1/3/3/1/1/2/0/0/0/3/1/1/0/0/0/2/0/0/2/1/2/0/3/0/0/1/0/3/1/1/0/0/3/3/2/1/3/0/1/3/3/1/0/0/1/2/2/1/3/0/1/0/3/0/2/0/1/3
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_12_latest.pkl,-1,57.56168797330503,-1,2/1/2/1/3/2/1/2/1/2/1/2/2/0/2/2/3/2/2/1/2/3/0/2/0/2/0/0/2/2/2/3/3/1/2/2/3/3/0/0/0/2/2/2/1/3/0/0/1/0/3/0/2/3/3/2/2/0/0/0/1/2/0/2/2/1/2/1/1/0/3/3/3/3/0/0/2/1/3/1/3/0/3/2/3/3/1/2/0/1/1/1/3/3/1/3/3/0/3/0
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_13_latest.pkl,-1,46.88477310014579,-1,1/2/2/1/2/2/1/3/1/3/0/0/2/2/2/1/1/1/2/3/2/2/2/0/1/2/2/3/1/2/2/2/0/3/3/2/3/2/1/0/3/3/2/3/3/0/3/2/1/3/1/3/2/2/0/1/1/1/2/2/1/1/1/1/0/2/3/2/1/2/0/3/1/0/0/2/0/3/3/3/3/1/3/3/1/1/1/1/0/3/3/3/2/3/2/2/3/3/3/0
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_14_latest.pkl,-1,38.79537049506823,-1,2/1/2/1/2/3/0/1/1/0/3/2/1/1/1/2/2/1/1/2/2/2/2/1/3/0/0/2/2/3/1/1/2/0/3/3/3/0/3/0/2/2/0/2/3/1/2/1/2/0/1/1/0/2/1/1/1/2/0/0/2/0/2/2/2/1/3/1/0/0/1/3/0/3/2/2/0/2/2/0/2/2/2/2/0/1/3/0/2/3/3/3/1/2/1/1/2/3/0/0
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_15_latest.pkl,-1,37.763456291660134,-1,2/0/2/2/0/1/1/0/2/1/1/2/1/3/2/2/2/2/2/2/1/3/1/3/2/0/3/2/1/1/3/2/2/0/0/2/3/0/3/0/1/0/1/0/2/2/1/3/3/0/0/3/3/1/1/2/3/2/3/2/3/2/1/2/3/1/1/1/0/3/3/0/0/1/2/3/1/3/2/1/3/0/3/3/1/3/1/3/0/3/3/0/3/2/0/3/3/0/1/2
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_16_latest.pkl,-1,59.26750277200503,-1,1/2/2/0/1/2/3/2/1/1/2/2/0/1/1/0/2/3/2/1/2/2/2/2/2/2/0/0/2/2/1/1/2/1/0/1/1/3/2/0/2/3/3/0/0/2/1/2/0/2/3/0/3/2/2/3/3/0/0/0/1/2/3/3/3/2/0/0/3/1/3/3/2/2/2/3/0/3/0/2/2/0/3/2/1/2/2/0/0/2/1/1/1/2/0/2/1/1/3/2
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_17_latest.pkl,-1,44.789114467499985,-1,0/1/2/1/2/1/2/2/3/1/2/1/2/2/0/3/1/1/0/2/2/2/3/2/2/3/3/0/2/1/3/3/2/1/2/1/2/3/3/2/1/1/3/2/1/0/2/1/0/2/0/3/0/0/3/3/1/2/0/2/3/1/1/0/0/1/1/2/3/1/2/3/3/1/3/1/3/1/2/1/2/1/3/1/1/1/1/1/0/1/2/2/3/2/3/1/3/2/1/2
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_18_latest.pkl,-1,50.14897218243772,-1,1/1/2/1/1/0/1/2/2/2/0/1/2/3/2/2/2/2/2/3/3/3/2/1/3/0/2/3/3/2/1/0/3/2/1/3/1/2/1/2/1/0/2/0/0/3/1/3/0/2/2/1/1/2/1/2/3/2/0/3/0/0/0/2/2/2/0/0/3/1/1/0/2/3/1/1/1/1/0/3/0/1/3/3/1/0/1/0/0/2/1/0/3/0/0/0/1/3/3/2
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_19_latest.pkl,-1,52.173376368029466,-1,1/2/2/0/2/1/2/2/1/1/1/3/1/2/3/0/2/2/2/2/1/0/2/0/1/1/0/0/0/1/1/2/1/2/0/2/0/2/3/1/2/1/0/1/0/1/0/1/2/1/1/0/1/0/1/3/3/2/2/0/1/3/3/0/1/0/1/2/2/1/3/1/1/3/2/0/0/1/3/1/2/1/0/1/1/3/0/0/1/2/0/2/2/3/0/2/3/0/2/0
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_1_latest.pkl,-1,46.8813652028162,-1,1/1/2/0/2/0/1/1/1/2/1/2/1/2/1/2/1/2/3/3/1/1/3/3/1/0/0/2/0/0/1/0/2/3/3/0/1/3/1/3/1/3/0/0/2/1/2/1/1/0/3/2/1/2/0/2/1/3/2/0/0/1/3/3/0/1/1/3/3/0/2/2/3/0/3/1/3/0/0/1/1/0/0/3/3/1/2/1/2/2/0/2/2/3/2/0/1/3/0/1
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_20_latest.pkl,-1,48.523443393584074,-1,3/1/2/1/1/0/2/1/1/2/2/2/2/3/1/2/2/0/2/1/1/1/2/1/0/2/0/2/1/2/2/1/1/3/2/0/0/2/2/1/2/2/0/2/0/3/2/0/2/0/3/3/3/3/3/1/0/2/2/3/2/0/0/0/0/3/0/1/1/3/1/1/1/2/1/3/2/2/1/3/3/3/1/0/0/0/2/3/2/2/0/1/2/2/2/3/3/3/3/2
../gymjam_results/2020_04_22_experiments/checkpoints/experiment04_2_latest.pkl,-1,63.453162739769795,-1,1/1/0/1/1/1/2/1/1/0/2/2/1/2/3/1/3/2/1/1/0/3/0/0/1/0/0/3/2/1/3/1/3/2/0/2/3/1/0/2/0/3/1/3/2/1/0/3/3/1/3/3/1/0/3/0/3/0/2/3/1/2/0/3/3/2/3/3/1/1/1/3/0/1/0/3/2/2/3/2/2/1/3/3/3/3/3/3/3/1/1/2/0/1/0/0/1/2/1/1
